path	label	pca_feat
s3://ad-p8-24/Test/Pear/r_51_100.jpg	Pear	[5.185219516256752,11.26268061040242,4.300517408899869,2.564292188502035,0.5399437091418365,0.6681461431199116,7.327846610513501,4.384099252397152,0.18558947083582097,1.583314939966135,-3.63328167639359,2.9527139176209882,-4.938194254575834,6.7704252184156095,-0.06310912495068113]
s3://ad-p8-24/Test/Papaya/75_100.jpg	Papaya	[1.3772224456186717,7.604126350969371,-1.7354148798238946,-0.013744534225841567,2.925771601362397,-6.9136085491466694,2.8810343359541997,-3.8044210612715648,2.387187230238509,-3.8094807111469144,-4.886320451201069,3.051339684151114,-0.8899244331791004,0.9250794398846842,-1.2044505247583484]
s3://ad-p8-24/Test/Pepper Green/r_231_100.jpg	Pepper Green	[-5.46726364289115,-11.904447087770668,1.089224860542311,4.619995473612336,-8.840836468450227,8.343926096215396,10.413225532076419,-8.671725447452532,3.309306373235398,5.698946144249705,3.479335917149096,7.405999371792935,-3.0858331496401394,3.9531119092193507,-3.630525691963239]
s3://ad-p8-24/Test/Corn/r_140_100.jpg	Corn	[-20.655111067122206,4.490786498134949,1.3293212767070832,-2.5624997485983143,-7.914020189394393,6.817503907529625,-9.67909392199494,1.6948519611998605,-0.5426938528752173,-1.1000294747948092,-0.9026850871945419,8.260085761738429,6.5106109202999285,-5.495270664988844,-4.59352108803004]
s3://ad-p8-24/Test/Apple Pink Lady/r_214_100.jpg	Apple Pink Lady	[10.519043195166635,3.111135592318003,2.8125458451466256,-0.3581534733271598,4.691491437380059,0.504065980370095,0.2009503336430404,-1.6084917168554425,-2.9870092698349087,0.7852445328649239,-1.3632830410044678,-0.2465349285792638,-1.5413356652416845,-2.520606077268044,-1.1906112054632543]
s3://ad-p8-24/Test/Pitahaya Red/r_191_100.jpg	Pitahaya Red	[-11.477900466175946,-5.735432416291924,4.563837736334416,-5.907612827966822,14.953108214385583,1.4017464958773498,8.421647604224397,12.132408029039786,-6.002548339904304,-10.385738230574583,-3.3957299129215053,10.579209803934235,1.773883261957147,1.6004762276245748,2.3061102475306865]
s3://ad-p8-24/Test/Blueberry/r_70_100.jpg	Blueberry	[-8.245276599265875,-5.766527483371378,-13.347638653993538,9.033847023632458,5.227273192699338,5.79515480123905,-4.7752873033497725,14.829456677623979,2.592846166634376,9.967159193492616,15.06370925659282,3.3034722344376424,-0.14607219888526096,6.901783658025186,-5.797231652699031]
s3://ad-p8-24/Test/Melon Piel de Sapo/239_100.jpg	Melon Piel de Sapo	[-6.255646825786901,7.860199658625887,-9.543404359229914,6.139766570530087,2.1009933261171034,-4.020591527307705,-3.979122864495632,-5.845802488894867,-0.1971726811889807,-0.6372575897009848,-2.9346963226863703,-7.649135481074294,5.664462356005973,10.828427348747532,-6.3658709217373035]
s3://ad-p8-24/Test/Melon Piel de Sapo/285_100.jpg	Melon Piel de Sapo	[-6.407729238533168,8.870519158429449,-8.16637009645316,4.711756839924079,2.198154915037845,0.6787197858915245,0.4187609232500343,-7.412410642088339,2.4280355505370865,0.590195758407387,-3.1339805204749958,-9.481259865524308,7.291566395318378,11.546663004854222,-3.949818645567187]
s3://ad-p8-24/Test/Fig/210_100.jpg	Fig	[-0.9373935710652226,-0.12196775445856657,1.4676965259114725,-4.41707912551129,11.477999786334774,4.696436915847743,5.480355813018128,0.13741727351078042,1.395572365063186,3.5724947927497146,-0.34638671821387645,-4.084141458745041,4.139163086634667,-4.303868673422709,9.0729310263288]
s3://ad-p8-24/Test/Fig/211_100.jpg	Fig	[-1.0654060184067038,-0.11981178144621091,0.8517573131295917,-4.34112219652453,11.645037751318887,4.31501933938886,4.7637955046868194,0.4666876278160389,2.1185560468604443,3.844214358171067,0.17930779351353293,-4.208800490489182,4.880746895327161,-4.645124664034938,8.275282656906207]
s3://ad-p8-24/Test/Quince/r_310_100.jpg	Quince	[6.19117893486545,6.182389705825298,8.413154702342828,5.032319270672869,-7.755655299159012,1.7067046864840203,4.0000352827060235,0.1947527856187531,2.2471773131191917,-2.0308030525151,1.9626837906896413,-0.33761652304905143,0.5368828709432979,-1.8444198798477118,0.2872109086075731]
s3://ad-p8-24/Test/Tomato Yellow/r2_200_100.jpg	Tomato Yellow	[12.85752540119938,-4.118822838919726,8.059352097737477,3.944246897456464,-0.8944629352511577,-0.6966170493262258,-4.219636201313314,5.479927146962766,5.360922349754794,1.9770357956858988,0.809494188705454,-3.035365924183963,1.0973199036867405,-4.33751278527216,-3.0652845012326253]
s3://ad-p8-24/Test/Apple Red Yellow 2/r_86_100.jpg	Apple Red Yellow 2	[2.3083928495632526,-0.00754266864785141,1.873666147373524,-3.1968833630542957,-1.3978169887483125,2.700424918939336,8.801903081621786,-6.812753391993802,2.6406988140927417,-2.8923609737155944,1.8203389404607624,-0.7421974363365283,-2.570794330152291,-4.10858173704224,-0.6655433384606677]
s3://ad-p8-24/Test/Melon Piel de Sapo/288_100.jpg	Melon Piel de Sapo	[-5.951600433111469,9.387622341760121,-7.328310897035139,5.05661052608681,2.6120718532997045,1.2264616868924545,0.7930946691660459,-6.52364403416312,2.0578630088363314,1.4361031451665256,-3.9081011749159216,-9.837417927943315,5.458430217934313,11.26479026563995,-3.405547010764825]
s3://ad-p8-24/Test/Avocado/94_100.jpg	Avocado	[2.7761876981435916,2.7534090306591747,-9.774439065046796,4.137870079046887,-0.26678843751760783,-5.272001109123295,4.189912936145034,-2.7724303029262334,0.3253480442680307,4.418445894108738,1.017734961829347,-0.5925670431501235,0.03477689761856718,2.580402961726422,-2.4903417094027547]
s3://ad-p8-24/Test/Fig/179_100.jpg	Fig	[-2.9642642523163945,-0.9172648315411223,0.04985968069061825,-4.945532794208854,10.375010646566544,7.05467937085455,3.912474592765866,-1.0383026049287136,1.8158351893985907,3.4234819559822776,0.8037888638305922,-4.32799057697167,4.788227230193274,-6.453474493323651,8.630272495392829]
s3://ad-p8-24/Test/Cherry 2/r2_73_100.jpg	Cherry 2	[9.033006804410839,-11.901611443123436,-0.08448005425225831,-4.668319485615381,6.059028356044847,2.7631910421255323,-2.3814167341768053,0.021437113959880127,-2.16309845382243,0.465394050600321,-6.029209510324742,0.10086228034663584,2.628970869706488,5.475244185841811,-5.327683115923044]
s3://ad-p8-24/Test/Tomato 3/r2_22_100.jpg	Tomato 3	[7.751314848496576,-14.072418194024705,0.3137955450541632,-6.197010960085181,-2.0945184972485973,0.8597044125690647,0.5380309845116867,-2.5780698270222633,1.0900829987776595,-3.5427500928037,-5.252121790578667,2.2479450337739246,3.991363942183495,4.146532146594298,-3.3285333301396083]
s3://ad-p8-24/Test/Ginger Root/r_157_100.jpg	Ginger Root	[-15.595687373066687,6.788999987453857,-0.9675292232585525,-0.6375591308319654,-1.8321279364586738,7.465076240246821,-10.90971701746477,0.5095238689821535,3.457121520314588,3.34683464314356,-6.438031603513823,9.892079643847811,1.3914269153495102,-7.238741136543923,1.0541243348451197]
s3://ad-p8-24/Test/Carambula/r_202_100.jpg	Carambula	[-16.377123058507234,-2.4735752468852703,17.365653933298873,11.781923215349147,-3.389765720217494,-0.19913379587596658,-1.4910401195731453,1.4233402328843028,-5.823910564355481,-15.167360169196867,-1.8518098913181056,-1.1531986961624932,-0.23812385997887253,-7.567486956268641,-2.642503630554423]
s3://ad-p8-24/Test/Pepper Green/230_100.jpg	Pepper Green	[-11.181918010594854,-14.287371936515786,-2.678331330693709,2.810674892206504,-7.868054037526235,7.9267995093105865,10.684442073950907,-14.275116461492495,3.8452648658646016,6.368923916767143,4.3677671014502515,1.4311650654407924,-0.5798796616881035,3.94972720802559,-5.5720744295489455]
s3://ad-p8-24/Test/Kohlrabi/r_298_100.jpg	Kohlrabi	[-20.443603312199787,-3.596191159931646,2.5240160137369365,-5.31475313438675,-12.96383298852294,0.635833939769706,12.441282575893345,-3.973184752796282,11.552762534646067,1.2380333752384087,-4.680876685160422,14.246191086824231,1.788890263064217,-7.745132288294201,-2.258840423300367]
s3://ad-p8-24/Test/Beetroot/132_100.jpg	Beetroot	[-27.69276583152331,2.9620878908920636,-7.39315167900455,-1.2707711691544508,12.532182486145697,-5.46869320676403,10.849730818790002,3.7375782063508876,15.824823582111227,6.400239580806942,0.5954776744232988,-2.183727907316737,3.190498268384185,-2.6448304216616916,-5.818073254416458]
s3://ad-p8-24/Test/Quince/r_45_100.jpg	Quince	[6.584248856464351,6.1372830155531,6.278134151470482,4.600183582681901,-6.478879446786486,2.3464601345195395,3.1224920043403706,-0.47814766420020616,-2.097891775860342,-0.25784663725542434,-1.012261586516981,-3.790281909067769,-1.4836681413844393,-0.28621778423130767,1.5274987090505616]
s3://ad-p8-24/Test/Tomato Maroon/r_39_100.jpg	Tomato Maroon	[8.07337466458264,-10.40625778346238,-3.6970893390678192,1.78103430458806,0.31792916065527,4.55118747439576,1.3216168005743567,-0.4065287561818584,1.5195120489783092,-2.962917954794563,-4.314432347896748,-1.5073434111927653,-2.6507778036498575,-3.9723071131797747,-1.0566487411216654]
s3://ad-p8-24/Test/Tomato 4/r_226_100.jpg	Tomato 4	[12.015549016305217,-15.731140581131465,0.23309169462561688,0.8746784989553633,-2.4589199489895726,-3.7092195677333484,-9.37312370021214,4.311065095527673,4.200484463980833,0.5248708585767262,-4.001555652785357,0.21679248308332183,0.05291931274871392,2.1985659887758233,0.7715777775874683]
s3://ad-p8-24/Test/Mango/269_100.jpg	Mango	[5.431157801593322,2.47936679301163,-5.402216654998251,3.2353521666340654,0.2803629864299665,-2.91962919767524,8.534248098906849,-3.7332241108354873,-1.786784397134989,4.049425873844999,-3.892685651718418,-0.33665195113377844,1.8756738979819392,2.994371297665745,-1.0523597242532063]
s3://ad-p8-24/Test/Mango/278_100.jpg	Mango	[5.368519443884732,1.451402893741483,-5.892762795801566,4.341488320470877,-0.22597464972147513,-2.0378760627599224,8.29752205259112,-2.613203977413735,-2.2491947361770137,3.722850316401743,-3.777964452063749,-0.785084923276143,2.4053149626046535,3.5326369626370284,-1.926112915146061]
s3://ad-p8-24/Test/Pear Abate/r_242_100.jpg	Pear Abate	[-16.756621656317247,10.204011749634121,0.3906785483523349,-5.001947406326263,6.171988375080393,-0.8149339975343752,-1.1735743067334357,14.850074577345357,1.406479464602684,4.174513384061367,-5.487734348731092,1.3275605520397114,-2.8629030414151293,1.2676906100354575,0.011734076174152445]
s3://ad-p8-24/Test/Apple Red Yellow 2/130_100.jpg	Apple Red Yellow 2	[-2.9115871646508866,-3.6075667726794554,5.18960352641103,4.224924275792261,-1.2320027454455724,0.48752524349393805,13.060469649365697,3.1305095877560842,3.8543067448280697,-0.9454181654383331,-2.0972724458846397,5.298122006656512,1.1958558059322821,2.186492683426147,0.6211187586435167]
s3://ad-p8-24/Test/Pepper Green/91_100.jpg	Pepper Green	[-8.408286092094336,-13.708595820692011,-2.162040601146444,3.5409510885323128,-8.02699870310144,6.821744199757962,14.543020692513288,-10.784720109311083,3.823558963803406,5.796124526447274,0.794451902244599,2.4479541061430226,1.0980196272864582,3.9593849449780567,-3.365017638538437]
s3://ad-p8-24/Test/Pear Abate/r_250_100.jpg	Pear Abate	[-14.26507931224731,8.763283849417306,0.8241779581821378,-2.2072775118514,6.618522836463445,0.6366674655844904,-2.1082533125930283,15.173455015569878,1.0680246520795347,3.1711922962790977,-5.179498701898471,1.3640650023573313,-3.068321676936836,0.3439520462011974,-1.4115180966540866]
s3://ad-p8-24/Test/Dates/258_100.jpg	Dates	[-27.643874209923272,-5.161723982162019,-6.446910457176947,1.7987755476135971,-0.2955271557620169,7.496506004816563,-9.976791017421856,-0.6169291699109852,-2.165885137220809,-10.247431679073992,1.4858806734367158,2.8919269284860416,12.084829037617059,-0.4889069381828805,-0.21138035093459562]
s3://ad-p8-24/Test/Apple Red Delicious/r_151_100.jpg	Apple Red Delicious	[0.5595256229347172,-14.52870739920928,-3.3693343362985897,-3.71822028944481,2.522430247590415,1.8275444605727924,0.6900293936330659,-7.344774702104893,-2.1800397117032433,-3.0937041287837284,-0.05653515292170597,3.9600447995359933,-5.8214594013441,1.4700345471929388,-1.3391996710808265]
s3://ad-p8-24/Test/Dates/246_100.jpg	Dates	[-25.5250775896822,-4.452480656809736,-7.303091310485218,0.66149036136868,-0.7803453908269655,4.31961505872252,-11.004831959552739,-3.27985996210353,-4.658007289082005,-8.296280499131715,1.635813647867004,3.145425521137663,9.0937777116527,-1.4317646531130572,1.591432034802589]
s3://ad-p8-24/Test/Pear Abate/r_70_100.jpg	Pear Abate	[-17.973050204210097,5.3746873651014555,2.30415870569577,-1.3230600682671632,9.869243995502284,0.9087897564767963,-0.6469695170435116,6.93725504179022,6.648718954728103,2.4070825997743763,-5.12718605961504,-0.5788793049720308,-2.7368214869179277,-3.411804098191883,0.6227602793736086]
s3://ad-p8-24/Test/Passion Fruit/112_100.jpg	Passion Fruit	[7.226357741831889,-0.26548443432502383,-7.980471766456291,4.339216084891355,0.11919014880146685,-1.5965963370026197,2.0540043537893107,0.9347718863039042,-3.3262956315422785,5.1779159721482815,-1.2492081270665851,0.15052093701938835,0.38380420509135665,-0.25030375747401296,-4.155287729483452]
s3://ad-p8-24/Test/Kumquats/158_100.jpg	Kumquats	[7.6923553988008875,9.589236589754414,5.554939952530101,0.4602235055591877,-4.0781526633978595,0.12843431390606738,-0.9693695256126259,-3.373999382656674,0.12448209168366534,-0.3701022089261307,4.924115969300657,-2.5336297082042485,-0.5255422704207844,-4.081880257541939,0.7472646875313427]
s3://ad-p8-24/Test/Tomato Maroon/r_35_100.jpg	Tomato Maroon	[8.129384678806387,-9.476584678381567,-4.708234842446863,0.8487286168471471,1.204553973045617,4.1595474688766005,2.389607269087528,-0.30775963056951133,0.2017764470355801,-2.406880336382807,-3.8408140807569144,-1.280384214078777,-2.0929187551230295,-4.36633650890848,-1.9267515071770256]
s3://ad-p8-24/Test/Apple Red Delicious/180_100.jpg	Apple Red Delicious	[4.685316598831804,-8.53907045296368,0.05882622448285621,-7.499260936787415,1.555498376615147,-1.6807886027541301,4.400604327300581,-6.880446338712176,-2.1646240988190626,-0.4947050254693024,-1.5817573238727172,0.9756568197162254,-0.6052711761569415,0.6185455804661212,-2.5432175796311447]
s3://ad-p8-24/Test/Peach 2/r2_200_100.jpg	Peach 2	[7.337928468778418,2.843869808061066,1.0670277556378907,3.937852819535491,-7.538876143675387,-1.9556020133504415,-2.1657062989926383,-2.0573869509404727,3.491894664397381,-6.51901354127269,0.8356056664914424,-1.114548625586051,-0.8411460763899984,-3.4143658379373476,-1.0799296811780177]
s3://ad-p8-24/Test/Watermelon/r_180_100.jpg	Watermelon	[-3.3398734027814503,5.017310259751273,-5.776980985578501,0.2715959061845011,1.107908079810532,3.1681641629087367,-6.758890964295027,-0.4180441305496952,3.7582730825819786,-4.498539483163492,-4.4969672450295395,-2.201216082175057,7.290457993029177,2.735134840690372,5.030804849406116]
s3://ad-p8-24/Test/Pineapple Mini/327_100.jpg	Pineapple Mini	[-7.496679739448635,5.157266381641886,3.4049283479580037,-11.47873313454431,-12.479352690531778,-0.5602844271210016,-3.6110580411033055,5.427232163982784,-6.397968778407937,6.502043169255843,-6.7138299165581445,-4.407533542697358,-5.280726372201833,-8.312034397105853,1.9474348504354042]
s3://ad-p8-24/Test/Raspberry/242_100.jpg	Raspberry	[-1.7998396898824003,0.09954773069272528,1.4183403767617317,-18.250092645768714,-5.048579643996453,-5.219667050718271,-1.7598853963795893,-4.2444020546301315,-6.6813095572987224,0.5042094617467188,-0.6025166664114054,-2.6744959117541014,5.63205027359666,7.195087112963237,3.11710356403519]
s3://ad-p8-24/Test/Cauliflower/r_247_100.jpg	Cauliflower	[-14.021903786254889,3.2410561697214932,4.143422322721765,-8.531654950525239,-11.784058427886706,1.7592875126534577,-5.080006105397963,0.10078116183136494,2.692338940379344,13.164294600245434,-8.193948591639655,10.208323812955403,5.169307695367444,-6.521492609144656,8.111894942058706]
s3://ad-p8-24/Test/Cauliflower/22_100.jpg	Cauliflower	[-8.837021691154447,4.61570664189453,3.0422608436617447,-10.359679500985662,-12.593741965970098,-0.8987448201638581,-0.5698480503920677,-0.2744449529155597,-0.4177310622965958,10.00753009641243,-7.22818199590778,9.435896111133532,3.7580211439027646,-6.46760847688518,8.43379175956777]
s3://ad-p8-24/Test/Cauliflower/45_100.jpg	Cauliflower	[-11.817547556422209,5.04976470689305,1.9825839695094194,-7.952776679948385,-11.90489532070085,0.6344845217019757,-3.8011026615778767,1.024969056250975,3.202170454529511,8.658767753906147,-8.676838963140472,11.899764032701462,3.6596823611527225,-6.437540279605781,6.567375388190883]
s3://ad-p8-24/Test/Apple Golden 1/96_100.jpg	Apple Golden 1	[1.7352743865809417,13.597401504973641,-2.0615483660570564,3.1407374933374843,-4.911629053018336,2.589094646158558,-5.224563586491655,-0.9817391622714928,1.284715074744983,0.3076762896116212,-3.7344999764110116,5.482184928654316,3.718701510700777,0.5881345356587595,0.8326366999878958]
s3://ad-p8-24/Test/Onion White/r2_185_100.jpg	Onion White	[-7.080838419680855,2.1232997455148634,-1.821544203304893,-0.27857621840453395,6.4060837681823335,17.12116469818103,-3.0525310806896426,11.907755061579083,2.9019485479573577,-8.420624698814452,0.5673314941342649,-9.27187239724643,0.2733367444367298,2.1321286753353483,8.460853058105702]
s3://ad-p8-24/Test/Onion White/r_9_100.jpg	Onion White	[-9.695282775902585,-0.8506485992706277,1.0745305078317127,-1.0934240999396525,5.140849236473871,15.859850487053963,-3.4822752436721918,14.206832375810409,5.567964314870465,-3.208028431412729,2.95737398061438,-8.660452193129583,-3.2532970269066137,3.0810985172529053,9.672891496336344]
s3://ad-p8-24/Test/Raspberry/r_218_100.jpg	Raspberry	[-8.901110934270303,-4.6340298266567475,0.8187745465698159,-16.866181586156607,-2.1840472771766826,6.7109244951338445,-4.279128318875684,6.858855512634774,-5.303655762329535,-8.843892928602092,4.840278692130921,-4.49228136747404,2.8897600657573492,9.696076545584896,2.88654146620704]
s3://ad-p8-24/Test/Mandarine/r_250_100.jpg	Mandarine	[5.353576014928347,9.193417269777731,3.6829725818250503,-8.683411607395815,1.3230660805297316,-5.614075735181134,-2.6232793218016206,-3.225123438736952,3.7322480096747586,-0.918917078338325,11.735937337381046,2.3652111112045224,3.512319768748143,-4.422356249856411,-1.3765802485793608]
s3://ad-p8-24/Test/Nectarine/r_40_100.jpg	Nectarine	[11.650111572812229,0.2730553595080528,-1.5108250226125763,-9.458795628001436,7.094541118537928,-1.6715678903674296,-1.519985842773239,-1.6164019627640653,-8.564245432193095,-0.11412271175048459,1.8167829278129841,0.4496962848878233,3.9977028442694937,0.07579137211713738,-2.653703131776902]
s3://ad-p8-24/Test/Pear Red/r_91_100.jpg	Pear Red	[6.840943633725195,6.104117513924833,1.7363432964387422,-5.843493247121356,5.360656581566512,5.0086144117615845,-3.0604263304123527,0.24389659484963092,-4.985019487270399,1.7133629350439312,6.730700281783271,0.524016246119703,-1.4601634947021023,2.5623982382380577,3.326554224999965]
s3://ad-p8-24/Test/Cantaloupe 1/r_86_100.jpg	Cantaloupe 1	[4.341211593103178,8.501972914678829,2.3571114147269197,3.013395103445163,-4.852534025664473,-1.5801267054317314,-5.733584247053134,1.7342994869249186,1.4115303682892508,2.8909498729595313,5.1823909549239096,2.158292669881249,0.3003188592599518,1.6883997609524242,1.394161629807395]
s3://ad-p8-24/Test/Pear Forelle/r2_182_100.jpg	Pear Forelle	[2.2739901123856514,13.200187620525247,2.7817159308902824,2.020446310377611,3.3121979771438856,3.308584739158955,-0.6577052241969286,3.9043125674025347,-1.6513640542283574,10.788184402973378,-1.7362877079109416,4.767584039424863,-10.770604040619066,7.897294898669668,0.025916542765991847]
s3://ad-p8-24/Test/Cantaloupe 2/r_228_100.jpg	Cantaloupe 2	[-4.812484088760782,13.250278252255361,-8.094963013643403,3.4312551155016395,1.1117776980853533,1.2638743965203276,-11.212717136896444,2.796910773166403,2.2346889738411164,-0.8235331810211461,-1.5144259500731234,6.826651586243293,-0.34357801597662296,5.5913899189961125,0.40061559112563944]
s3://ad-p8-24/Test/Nectarine/81_100.jpg	Nectarine	[8.591474023974447,2.0017575955592966,3.0331196717257205,-8.682908066417657,6.849216529710984,-0.9969215154399845,3.1769868943169004,-1.9866180319070572,-6.620310233743614,-1.3051250399615053,1.6730345161939133,3.792429125403541,0.566558455723516,-0.37191482391827424,0.6422310873328964]
s3://ad-p8-24/Test/Pomegranate/73_100.jpg	Pomegranate	[8.001127810770802,2.239594258140403,-1.8648418275024732,-8.51891613351123,9.972102958484458,-3.587639053582979,2.724106956974862,-1.3835841361154861,-6.032879069646325,-6.545426656084706,-1.0475506269101886,6.222784974250905,2.557561305500637,-0.49103532597323113,-3.1566803976698012]
s3://ad-p8-24/Test/Pomegranate/46_100.jpg	Pomegranate	[7.773570984952394,1.248921079124394,-1.42752927157562,-8.247858769038197,10.371599058629043,-2.1914109093785736,4.99238964433096,-0.9641148493624606,-7.351174169552119,-3.64329258116909,-1.9904984196726143,3.8845423875517593,2.8587103569958,-1.2242583046970528,-2.863063979762562]
s3://ad-p8-24/Test/Pepper Orange/r2_226_100.jpg	Pepper Orange	[-1.4588729313089799,-5.393996841520286,7.104962412160799,-2.5125585017977077,-6.255472271457752,12.986336383214276,-4.64224886065454,8.6336866388143,6.939612450940235,-3.4932605905576044,7.61249937181801,1.2758685950442201,-10.315751790619153,5.181705258133141,-1.329402734440533]
s3://ad-p8-24/Test/Onion Red Peeled/r2_179_100.jpg	Onion Red Peeled	[-1.51296792037414,1.3936960084696748,-4.036936626300854,1.0956187417571355,4.072542244757535,9.578086259022701,-1.9893724406245297,11.17869259122259,-1.153378909630603,-3.6425305193414617,2.712661836556095,-7.346603679088199,0.29682587367070823,2.050421305202533,3.838870780278926]
s3://ad-p8-24/Test/Cocos/r_127_100.jpg	Cocos	[-9.09080048191449,7.642314508694705,-16.693618968895926,0.504973123982776,2.593257886117716,-5.80280988632855,-5.3627752765890335,0.3873953593249028,2.39773182494012,-2.7522019632546613,-0.6045707245904901,1.8430356619377817,-6.748303372262435,3.6889498735505715,-3.2410531192891403]
s3://ad-p8-24/Test/Pepper Yellow/r2_173_100.jpg	Pepper Yellow	[-2.791903157163901,-3.6349624749258567,7.522141598134557,-0.34022298127204076,-5.706475111332849,8.75592135619043,0.4031897716690579,-1.1870041265987594,5.430428311969496,0.838189437689607,4.716563544405134,-0.9264955113908171,-7.1878148870906875,1.8128520303945974,-0.42740144337020003]
s3://ad-p8-24/Test/Limes/r_191_100.jpg	Limes	[3.490818370933799,13.694706417846383,2.089173652823592,-0.9693156126230682,-2.023111879044189,-3.5697107398222543,3.8154993169986082,-0.8076022860739925,-0.6571314810373503,0.7203891201888867,1.7590886523282923,8.182615126741567,3.8808971792871114,2.9710751727920623,-0.6359426347149424]
s3://ad-p8-24/Test/Walnut/122_100.jpg	Walnut	[-6.415035619028186,10.371464192281907,-10.021626691546892,-1.5438748221621335,0.7781254939504544,4.858686304361636,-10.414454226435312,-3.745013072666573,1.0964899544313564,2.2065877413774944,-0.9582905667762758,4.147693041639302,3.7553140861016594,-3.0041017613623144,1.2988912221339792]
s3://ad-p8-24/Test/Apple Red 3/46_100.jpg	Apple Red 3	[6.2319541143044015,5.006746714826823,-1.4136775853500692,-5.218858731529661,4.631153516869884,-1.3911481238914047,4.07219553116782,-2.8353245819127935,-4.650765939441911,-4.975608464585715,-2.1685336129870794,1.5776105287424842,-0.12424637811051421,-1.6208194049968287,-0.7433486170619786]
s3://ad-p8-24/Test/Plum/40_100.jpg	Plum	[-7.274736216812176,0.8476620338081993,-14.097048016913245,0.7442794578073921,-5.114515104653184,7.296727515140236,2.981122952474479,-4.83704610168175,-0.00604615675277026,-1.56135562073632,3.107417127896054,-5.224301435906277,6.856021661940189,-1.13130614613997,-2.28404320160379]
s3://ad-p8-24/Test/Apple Red 3/r_88_100.jpg	Apple Red 3	[3.7778486903819717,5.403567628455281,-5.512869337287303,-2.9275703331919827,6.55091036612497,-1.5440444448008737,0.5091062479951108,-4.48662789456684,-2.025575632567974,-5.229871615499977,-3.329740671293918,1.826499393139032,-4.210792918306119,-4.916826093707003,-0.24174231267428797]
s3://ad-p8-24/Test/Pear Stone/r_181_100.jpg	Pear Stone	[-2.96819146258084,10.509361392701535,-7.307287194483137,-1.4973705053458417,7.9139458665870235,6.6861936153635675,-9.30196123762105,-0.33663618036274634,-0.7138430245472718,4.493990052461171,1.56156237929645,3.705550611197863,0.6891050353125403,2.3029510167810376,-2.2771274077837376]
s3://ad-p8-24/Test/Pepper Yellow/r2_156_100.jpg	Pepper Yellow	[-1.3266642105394495,-4.193171526311272,7.150229342406203,-1.9961747203540454,-4.87417545974742,8.156267305692431,-1.8714415791238512,1.0009589607011422,5.44122751941272,2.0007029001491423,6.809340701433745,-1.0213009377896805,-8.697825022453877,1.9951639643580716,-1.4727567423572758]
s3://ad-p8-24/Test/Apple Red 3/r_57_100.jpg	Apple Red 3	[1.633390685851505,1.1176169382990173,-4.6144638934162785,-3.303891441694193,8.895400903972657,-1.2778073543679738,3.3235013493687604,-2.9874776684070627,0.33988633615595815,-4.627280354872312,-6.353960010646032,-1.0378149118983284,-3.6031937238918865,-2.8372138516924292,-1.9828957110987222]
s3://ad-p8-24/Test/Plum/75_100.jpg	Plum	[-6.894351385665223,-1.5641279257153713,-12.662705890975472,-2.8852785496038917,-0.9961341835476591,6.693968495983408,5.151521108045543,-0.014460168758910538,-0.27981324938045415,-1.1507697394653609,3.6180605562911308,-4.2146105022654625,4.707835019563094,-1.5052624712679348,-2.9784574275318794]
s3://ad-p8-24/Test/Pear 2/r2_79_100.jpg	Pear 2	[5.740639215223893,8.121942044811911,5.739314204126535,2.6157924869623526,6.224098309762544,-1.742240154889716,2.484328487687931,3.1834614767539575,-1.9196708903628568,1.3993664168569635,-1.6843849201449066,5.009100583361774,-1.2381598781343273,3.985766098390796,2.1130850322381893]
s3://ad-p8-24/Test/Pear Red/228_100.jpg	Pear Red	[4.222875752069567,6.4168001341123135,6.701287087982705,-7.999850189256429,8.317430397140305,1.4723480275764809,0.8064108157700953,-4.534358218345543,-2.4648244400807875,6.098810828509941,4.528938735279352,1.1112657368595276,-0.9607549804154187,1.2353083095601705,4.0300377780283405]
s3://ad-p8-24/Test/Walnut/26_100.jpg	Walnut	[-5.168316257445916,11.480919069779791,-12.977694058682308,-2.175140351261464,-0.22832715368159903,1.2955376418603186,-11.594798901473316,-5.388628980220948,-1.3385524833107345,-4.328605956112249,0.6194222545781044,2.1202541875911907,6.745740260476257,-0.7163288435360498,-0.09272265618067785]
s3://ad-p8-24/Test/Walnut/24_100.jpg	Walnut	[-5.308504839338682,10.075931455145477,-13.562595984283064,-0.255324668472206,-0.006234599041732989,1.788013963155262,-12.643838289276982,-5.358955305127249,-1.1552362181790765,-3.8418251729330066,-0.07942418632353437,2.335313457516178,4.661599678747313,-0.5549335952418345,1.1183043170182698]
s3://ad-p8-24/Test/Apple Red 1/r_90_100.jpg	Apple Red 1	[3.5232589108850503,3.374061206721084,-3.733366372905651,-3.4107220231475175,4.572157647700167,6.278085892592602,-2.112764257239787,-4.22835739720209,-4.592459458219368,-4.861522082220914,-0.7611788442690229,1.4279824389043263,-3.022586851460987,-2.8556700289393517,0.3672774155193352]
s3://ad-p8-24/Test/Apple Red 3/90_100.jpg	Apple Red 3	[4.655814549310417,4.570625821107993,-2.37977804631184,-3.7255928648331245,4.684561887479016,-0.07983479282610552,4.712367626664326,-4.8030364403250285,-1.9013775841817775,-4.963591064333672,-2.271766910841183,2.639048689300591,-0.9244234952106981,-3.3030924741014833,-0.790194356813669]
